name,version,directory,repository,summary,from package.json,from license,from readme
svgo,1.1.1,/home/casey/homepage/node_modules/postcss-svgo/node_modules/svgo,(none),MIT,MIT,MIT,
symbol-observable,1.2.0,/home/casey/homepage/node_modules/symbol-observable,(none),MIT,MIT,MIT,MIT
table,4.0.2,/home/casey/homepage/node_modules/gatsby/node_modules/table,(none),BSD-3-Clause,BSD-3-Clause,,
table,5.1.1,/home/casey/homepage/node_modules/table,https://github.com/gajus/table,BSD-3-Clause,BSD-3-Clause,,
tapable,1.1.1,/home/casey/homepage/node_modules/tapable,http://github.com/webpack/tapable,MIT,MIT,MIT,
tar,4.4.8,/home/casey/homepage/node_modules/tar,https://github.com/npm/node-tar,ISC,ISC,ISC,
tar-fs,1.16.3,/home/casey/homepage/node_modules/tar-fs,https://github.com/mafintosh/tar-fs,MIT,MIT,MIT,MIT
tar-stream,1.6.2,/home/casey/homepage/node_modules/tar-stream,https://github.com/mafintosh/tar-stream,MIT,MIT,MIT,MIT
temp-dir,1.0.0,/home/casey/homepage/node_modules/temp-dir,(none),MIT,MIT,MIT,MIT
tempfile,2.0.0,/home/casey/homepage/node_modules/tempfile,(none),MIT,MIT,MIT,MIT
term-size,1.2.0,/home/casey/homepage/node_modules/term-size,(none),MIT,MIT,MIT,MIT
terser,3.13.1,/home/casey/homepage/node_modules/terser,(none),BSD;BSD-2-Clause,BSD-2-Clause,BSD,
terser-webpack-plugin,1.2.1,/home/casey/homepage/node_modules/terser-webpack-plugin,(none),MIT,MIT,,
text-table,0.2.0,/home/casey/homepage/node_modules/text-table,http://github.com/substack/text-table,MIT,MIT,MIT,MIT
then-fs,2.0.0,/home/casey/homepage/node_modules/then-fs,http://github.com/then/fs,MIT,MIT,MIT,MIT
through,2.3.8,/home/casey/homepage/node_modules/through,https://github.com/dominictarr/through,MIT,MIT,MIT,MIT
through2,2.0.5,/home/casey/homepage/node_modules/through2,https://github.com/rvagg/through2,MIT,MIT,MIT,MIT
thunky,1.0.3,/home/casey/homepage/node_modules/thunky,http://github.com/mafintosh/thunky,MIT,MIT,MIT,MIT
timed-out,3.1.3,/home/casey/homepage/node_modules/clite/node_modules/timed-out,(none),MIT,MIT,MIT,MIT
timed-out,4.0.1,/home/casey/homepage/node_modules/timed-out,(none),MIT,MIT,MIT,MIT
timers-browserify,2.0.10,/home/casey/homepage/node_modules/timers-browserify,http://github.com/jryans/timers-browserify,MIT,MIT,,
timsort,0.3.0,/home/casey/homepage/node_modules/timsort,https://github.com/mziccard/node-timsort,MIT,MIT,MIT,
tiny-emitter,2.0.2,/home/casey/homepage/node_modules/tiny-emitter,https://github.com/scottcorgan/tiny-emitter,MIT,MIT,MIT,
tinycolor2,1.4.1,/home/casey/homepage/node_modules/tinycolor2,https://bgrinshub.com/TinyColor,MIT,MIT,,
tmp,0.0.31,/home/casey/homepage/node_modules/devcert-san/node_modules/tmp,(none),MIT,MIT,MIT,
tmp,0.0.33,/home/casey/homepage/node_modules/tmp,(none),MIT,MIT,MIT,
to-array,0.1.4,/home/casey/homepage/node_modules/to-array,(none),MIT,MIT,,MIT
to-arraybuffer,1.0.1,/home/casey/homepage/node_modules/to-arraybuffer,http://github.com/jhiesey/to-arraybuffer,MIT,MIT,MIT,MIT
to-buffer,1.1.1,/home/casey/homepage/node_modules/to-buffer,https://github.com/mafintosh/to-buffer,MIT,MIT,MIT,MIT
to-fast-properties,1.0.3,/home/casey/homepage/node_modules/babel-types/node_modules/to-fast-properties,(none),MIT,MIT,MIT,MIT
to-fast-properties,2.0.0,/home/casey/homepage/node_modules/to-fast-properties,(none),MIT,MIT,MIT,MIT
to-object-path,0.3.0,/home/casey/homepage/node_modules/to-object-path,(none),MIT,MIT,MIT,MIT
to-regex,3.0.2,/home/casey/homepage/node_modules/to-regex,(none),MIT,MIT,MIT,
to-regex-range,2.1.1,/home/casey/homepage/node_modules/to-regex-range,(none),MIT,MIT,MIT,
to-string,0.2.0,/home/casey/homepage/node_modules/to-string,(none),MIT,MIT,,
toidentifier,1.0.0,/home/casey/homepage/node_modules/toidentifier,(none),MIT,MIT,MIT,
topo,2.0.2,/home/casey/homepage/node_modules/topo,(none),BSD-3-Clause,BSD-3-Clause,,
tough-cookie,2.4.3,/home/casey/homepage/node_modules/tough-cookie,http://github.com/salesforce/tough-cookie,BSD-3-Clause,BSD-3-Clause,,
trim,0.0.1,/home/casey/homepage/node_modules/trim,(none),MIT,,,MIT
trim-lines,1.1.1,/home/casey/homepage/node_modules/trim-lines,(none),MIT,MIT,MIT,
trim-newlines,1.0.0,/home/casey/homepage/node_modules/trim-newlines,(none),MIT,MIT,MIT,MIT
trim-repeated,1.0.0,/home/casey/homepage/node_modules/trim-repeated,(none),MIT,MIT,MIT,MIT
trim-right,1.0.1,/home/casey/homepage/node_modules/trim-right,(none),MIT,MIT,MIT,MIT
trim-trailing-lines,1.1.1,/home/casey/homepage/node_modules/trim-trailing-lines,(none),MIT,MIT,MIT,
trough,1.0.3,/home/casey/homepage/node_modules/trough,(none),MIT,MIT,MIT,
tslib,1.9.3,/home/casey/homepage/node_modules/tslib,https://github.com/Microsoft/tslib,Apache;Apache-2.0,Apache-2.0,Apache,
tty-browserify,0.0.0,/home/casey/homepage/node_modules/tty-browserify,http://github.com/substack/tty-browserify,MIT,MIT,MIT,
tunnel-agent,0.6.0,/home/casey/homepage/node_modules/tunnel-agent,https://github.com/mikeal/tunnel-agent,Apache;Apache-2.0,Apache-2.0,Apache,
tweetnacl,0.14.5,/home/casey/homepage/node_modules/tweetnacl,https://github.com/dchest/tweetnacl-js,Unlicense,Unlicense,,
type-check,0.3.2,/home/casey/homepage/node_modules/type-check,http://github.com/gkz/type-check,MIT,MIT,,MIT
type-is,1.6.16,/home/casey/homepage/node_modules/type-is,(none),MIT,MIT,MIT,
type-of,2.0.1,/home/casey/homepage/node_modules/type-of,https://github.com/ForbesLindesay/type-of,MIT,MIT,,MIT
typedarray,0.0.6,/home/casey/homepage/node_modules/typedarray,http://github.com/substack/typedarray,MIT,MIT,,MIT
ua-parser-js,0.7.19,/home/casey/homepage/node_modules/ua-parser-js,https://github.com/faisalman/ua-parser-js,(GPL-2.0 OR MIT);GPL;MIT,(GPL-2.0 OR MIT),MIT,GPL;MIT
unbzip2-stream,1.3.1,/home/casey/homepage/node_modules/unbzip2-stream,https://github.com/regular/unbzip2-stream,MIT,MIT,,
unc-path-regex,0.1.2,/home/casey/homepage/node_modules/unc-path-regex,https://github.com/regexhq/unc-path-regex,MIT,MIT,MIT,MIT
underscore.string,3.3.5,/home/casey/homepage/node_modules/underscore.string,https://github.com/epeli/underscore.string,MIT,MIT,,MIT
unherit,1.1.1,/home/casey/homepage/node_modules/unherit,(none),MIT,MIT,MIT,
unicode-canonical-property-names-ecmascript,1.0.4,/home/casey/homepage/node_modules/unicode-canonical-property-names-ecmascript,https://github.com/mathiasbynens/unicode-canonical-property-names-ecmascript,MIT,MIT,,
unicode-match-property-ecmascript,1.0.4,/home/casey/homepage/node_modules/unicode-match-property-ecmascript,https://github.com/mathiasbynens/unicode-match-property-ecmascript,MIT,MIT,,
unicode-match-property-value-ecmascript,1.0.2,/home/casey/homepage/node_modules/unicode-match-property-value-ecmascript,https://github.com/mathiasbynens/unicode-match-property-value-ecmascript,MIT,MIT,,
unicode-property-aliases-ecmascript,1.0.4,/home/casey/homepage/node_modules/unicode-property-aliases-ecmascript,https://github.com/mathiasbynens/unicode-property-aliases-ecmascript,MIT,MIT,,
unified,6.2.0,/home/casey/homepage/node_modules/unified,(none),MIT,MIT,MIT,
union-value,1.0.0,/home/casey/homepage/node_modules/union-value,(none),MIT,MIT,MIT,
uniq,1.0.1,/home/casey/homepage/node_modules/uniq,http://github.com/mikolalysenko/uniq,MIT,MIT,MIT,MIT
uniqs,2.0.0,/home/casey/homepage/node_modules/uniqs,http://github.com/fgnass/uniqs,MIT,MIT,,MIT
unique-filename,1.1.1,/home/casey/homepage/node_modules/unique-filename,https://github.com/iarna/unique-filename,ISC,ISC,,
unique-slug,2.0.1,/home/casey/homepage/node_modules/unique-slug,http://github.com/iarna/unique-slug,ISC,ISC,ISC,
unique-string,1.0.0,/home/casey/homepage/node_modules/unique-string,(none),MIT,MIT,MIT,MIT
unist-builder,1.0.3,/home/casey/homepage/node_modules/unist-builder,(none),MIT,MIT,MIT,
unist-util-generated,1.1.3,/home/casey/homepage/node_modules/unist-util-generated,(none),MIT,MIT,MIT,
unist-util-is,2.1.2,/home/casey/homepage/node_modules/unist-util-is,(none),MIT,MIT,MIT,
unist-util-modify-children,1.1.3,/home/casey/homepage/node_modules/unist-util-modify-children,(none),MIT,MIT,MIT,
unist-util-position,3.0.2,/home/casey/homepage/node_modules/unist-util-position,(none),MIT,MIT,MIT,
unist-util-remove-position,1.1.2,/home/casey/homepage/node_modules/unist-util-remove-position,(none),MIT,MIT,MIT,
unist-util-select,1.5.0,/home/casey/homepage/node_modules/unist-util-select,(none),MIT,MIT,MIT,MIT
unist-util-stringify-position,1.1.2,/home/casey/homepage/node_modules/unist-util-stringify-position,(none),MIT,MIT,MIT,
unist-util-visit,1.4.0,/home/casey/homepage/node_modules/unist-util-visit,(none),MIT,MIT,MIT,
unist-util-visit-children,1.1.2,/home/casey/homepage/node_modules/unist-util-visit-children,(none),MIT,MIT,MIT,
unist-util-visit-parents,2.0.1,/home/casey/homepage/node_modules/unist-util-visit-parents,(none),MIT,MIT,MIT,
universalify,0.1.2,/home/casey/homepage/node_modules/universalify,https://github.com/RyanZim/universalify,MIT,MIT,MIT,MIT
unpipe,1.0.0,/home/casey/homepage/node_modules/unpipe,(none),MIT,MIT,MIT,
unquote,1.1.1,/home/casey/homepage/node_modules/unquote,https://github.com/lakenen/node-unquote,MIT,MIT,MIT,MIT
unset-value,1.0.0,/home/casey/homepage/node_modules/unset-value,(none),MIT,MIT,MIT,
unzip-response,1.0.2,/home/casey/homepage/node_modules/clite/node_modules/unzip-response,(none),MIT,MIT,MIT,MIT
unzip-response,2.0.1,/home/casey/homepage/node_modules/unzip-response,(none),MIT,MIT,MIT,MIT
upath,1.1.0,/home/casey/homepage/node_modules/upath,http://github.com/anodynos/upath,MIT,MIT,,
update-notifier,0.6.3,/home/casey/homepage/node_modules/clite/node_modules/update-notifier,(none),BSD-2-Clause,BSD-2-Clause,,
update-notifier,2.5.0,/home/casey/homepage/node_modules/update-notifier,(none),BSD-2-Clause,BSD-2-Clause,,
uri-js,4.2.2,/home/casey/homepage/node_modules/uri-js,http://github.com/garycourt/uri-js,BSD-2-Clause,BSD-2-Clause,,
urix,0.1.0,/home/casey/homepage/node_modules/urix,(none),MIT,MIT,MIT,
url,0.11.0,/home/casey/homepage/node_modules/url,https://github.com/defunctzombie/node-url,MIT,MIT,MIT,
url-loader,1.1.2,/home/casey/homepage/node_modules/url-loader,(none),MIT,MIT,,
url-parse,1.4.4,/home/casey/homepage/node_modules/url-parse,https://github.com/unshiftio/url-parse,MIT,MIT,MIT,
url-parse-lax,1.0.0,/home/casey/homepage/node_modules/url-parse-lax,(none),MIT,MIT,MIT,MIT
url-parse-lax,3.0.0,/home/casey/homepage/node_modules/bin-wrapper/node_modules/url-parse-lax,(none),MIT,MIT,MIT,MIT
url-regex,3.2.0,/home/casey/homepage/node_modules/url-regex,(none),MIT,MIT,MIT,MIT
url-to-options,1.0.1,/home/casey/homepage/node_modules/url-to-options,(none),MIT,MIT,MIT,
use,3.1.1,/home/casey/homepage/node_modules/use,(none),MIT,MIT,MIT,
util,0.10.3,/home/casey/homepage/node_modules/assert/node_modules/util,(none),MIT,MIT,,
util,0.10.4,/home/casey/homepage/node_modules/util,http://github.com/defunctzombie/node-util,MIT,MIT,,
util-deprecate,1.0.2,/home/casey/homepage/node_modules/util-deprecate,http://github.com/TooTallNate/util-deprecate,MIT,MIT,MIT,MIT
util.promisify,1.0.0,/home/casey/homepage/node_modules/util.promisify,https://github.com/ljharb/util.promisify,MIT,MIT,MIT,
utila,0.4.0,/home/casey/homepage/node_modules/utila,https://github.com/AriaMinaei/utila,MIT,MIT,MIT,
utils-merge,1.0.1,/home/casey/homepage/node_modules/utils-merge,http://github.com/jaredhanson/utils-merge,MIT,MIT,MIT,MIT
uuid,2.0.3,/home/casey/homepage/node_modules/clite/node_modules/uuid,(none),MIT,MIT,MIT,
uuid,3.3.2,/home/casey/homepage/node_modules/uuid,https://github.com/kelektiv/node-uuid,MIT,MIT,MIT,
v8-compile-cache,1.1.2,/home/casey/homepage/node_modules/v8-compile-cache,(none),MIT,MIT,,
valid-url,1.0.9,/home/casey/homepage/node_modules/valid-url,http://github.com/ogt/valid-url,Unknown,,,
validate-npm-package-license,3.0.4,/home/casey/homepage/node_modules/validate-npm-package-license,(none),Apache;Apache-2.0,Apache-2.0,Apache,
vary,1.1.2,/home/casey/homepage/node_modules/vary,(none),MIT,MIT,MIT,
vendors,1.0.2,/home/casey/homepage/node_modules/vendors,(none),MIT,MIT,MIT,
verror,1.10.0,/home/casey/homepage/node_modules/verror,http://github.com/davepacheco/node-verror,MIT,MIT,,
vfile,2.3.0,/home/casey/homepage/node_modules/vfile,(none),MIT,MIT,MIT,
vfile-location,2.0.4,/home/casey/homepage/node_modules/vfile-location,(none),MIT,MIT,MIT,
vfile-message,1.1.1,/home/casey/homepage/node_modules/vfile-message,(none),MIT,MIT,MIT,
vm-browserify,0.0.4,/home/casey/homepage/node_modules/vm-browserify,http://github.com/substack/vm-browserify,MIT,MIT,MIT,MIT
warning,3.0.0,/home/casey/homepage/node_modules/warning,https://github.com/BerkeleyTrue/warning,BSD;BSD-3-Clause,BSD-3-Clause,BSD,
watchpack,1.6.0,/home/casey/homepage/node_modules/watchpack,https://github.com/webpack/watchpack,MIT,MIT,,
wbuf,1.7.3,/home/casey/homepage/node_modules/wbuf,git@github.com:indutny/wbuf,MIT,MIT,,MIT
web-namespaces,1.1.2,/home/casey/homepage/node_modules/web-namespaces,(none),MIT,MIT,MIT,
webpack,4.28.3,/home/casey/homepage/node_modules/webpack,https://github.com/webpack/webpack,MIT,MIT,,
webpack-dev-middleware,3.4.0,/home/casey/homepage/node_modules/webpack-dev-middleware,(none),MIT,MIT,,
webpack-dev-server,3.1.14,/home/casey/homepage/node_modules/webpack-dev-server,(none),MIT,MIT,,
webpack-hot-middleware,2.24.3,/home/casey/homepage/node_modules/webpack-hot-middleware,https://github.com/webpack-contrib/webpack-hot-middleware,MIT,MIT,,
webpack-log,2.0.0,/home/casey/homepage/node_modules/webpack-log,(none),MIT,MIT,MIT,
webpack-merge,4.1.5,/home/casey/homepage/node_modules/webpack-merge,https://github.com/survivejs/webpack-merge,MIT,MIT,,
webpack-sources,1.3.0,/home/casey/homepage/node_modules/webpack-sources,https://github.com/webpack/webpack-sources,MIT,MIT,MIT,
webpack-stats-plugin,0.1.5,/home/casey/homepage/node_modules/webpack-stats-plugin,https://github.com/FormidableLabs/webpack-stats-plugin,MIT,MIT,,
websocket-driver,0.7.0,/home/casey/homepage/node_modules/websocket-driver,http://github.com/faye/websocket-driver-node,MIT,MIT,MIT,
websocket-extensions,0.1.3,/home/casey/homepage/node_modules/websocket-extensions,http://github.com/faye/websocket-extensions-node,MIT,MIT,MIT,
whatwg-fetch,2.0.4,/home/casey/homepage/node_modules/cross-fetch/node_modules/whatwg-fetch,(none),MIT,MIT,,
whatwg-fetch,3.0.0,/home/casey/homepage/node_modules/whatwg-fetch,(none),MIT,MIT,,
whet.extend,0.9.9,/home/casey/homepage/node_modules/whet.extend,https://github.com/Meettya/whet.extend,MIT,MIT,,
which,1.3.1,/home/casey/homepage/node_modules/which,http://github.com/isaacs/node-which,BSD;ISC,ISC,ISC,BSD
which-module,1.0.0,/home/casey/homepage/node_modules/clite/node_modules/which-module,(none),ISC,ISC,,ISC
which-module,2.0.0,/home/casey/homepage/node_modules/which-module,https://github.com/nexdrew/which-module,ISC,ISC,,ISC
which-pm-runs,1.0.0,/home/casey/homepage/node_modules/which-pm-runs,https://github.com/zkochan/which-pm-runs,MIT,MIT,MIT,
wide-align,1.1.3,/home/casey/homepage/node_modules/wide-align,https://github.com/iarna/wide-align,ISC,ISC,,
widest-line,1.0.0,/home/casey/homepage/node_modules/clite/node_modules/widest-line,(none),MIT,MIT,MIT,MIT
widest-line,2.0.1,/home/casey/homepage/node_modules/widest-line,(none),MIT,MIT,MIT,MIT
window-size,0.2.0,/home/casey/homepage/node_modules/window-size,(none),MIT,MIT,MIT,MIT
with-open-file,0.1.4,/home/casey/homepage/node_modules/with-open-file,(none),MIT,MIT,MIT,MIT
wordwrap,1.0.0,/home/casey/homepage/node_modules/wordwrap,http://github.com/substack/node-wordwrap,MIT,MIT,MIT,
workbox-background-sync,3.6.3,/home/casey/homepage/node_modules/workbox-background-sync,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-broadcast-cache-update,3.6.3,/home/casey/homepage/node_modules/workbox-broadcast-cache-update,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-build,3.6.3,/home/casey/homepage/node_modules/workbox-build,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-cache-expiration,3.6.3,/home/casey/homepage/node_modules/workbox-cache-expiration,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-cacheable-response,3.6.3,/home/casey/homepage/node_modules/workbox-cacheable-response,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-core,3.6.3,/home/casey/homepage/node_modules/workbox-core,(none),Apache-2.0,Apache-2.0,,
workbox-google-analytics,3.6.3,/home/casey/homepage/node_modules/workbox-google-analytics,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-navigation-preload,3.6.3,/home/casey/homepage/node_modules/workbox-navigation-preload,(none),Apache-2.0,Apache-2.0,,
workbox-precaching,3.6.3,/home/casey/homepage/node_modules/workbox-precaching,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-range-requests,3.6.3,/home/casey/homepage/node_modules/workbox-range-requests,(none),Apache-2.0,Apache-2.0,,
workbox-routing,3.6.3,/home/casey/homepage/node_modules/workbox-routing,(none),Apache;Apache-2.0,Apache-2.0,Apache,
workbox-strategies,3.6.3,/home/casey/homepage/node_modules/workbox-strategies,(none),Apache-2.0,Apache-2.0,,
workbox-streams,3.6.3,/home/casey/homepage/node_modules/workbox-streams,(none),Apache-2.0,Apache-2.0,,
workbox-sw,3.6.3,/home/casey/homepage/node_modules/workbox-sw,(none),Apache;Apache-2.0,Apache-2.0,Apache,
worker-farm,1.6.0,/home/casey/homepage/node_modules/worker-farm,https://github.com/rvagg/node-worker-farm,MIT,MIT,MIT,MIT
wrap-ansi,2.1.0,/home/casey/homepage/node_modules/wrap-ansi,(none),MIT,MIT,MIT,MIT
wrappy,1.0.2,/home/casey/homepage/node_modules/wrappy,https://github.com/npm/wrappy,ISC,ISC,ISC,
write,0.2.1,/home/casey/homepage/node_modules/write,(none),MIT,MIT,MIT,MIT
write-file-atomic,1.3.4,/home/casey/homepage/node_modules/clite/node_modules/write-file-atomic,(none),ISC,ISC,,
write-file-atomic,2.3.0,/home/casey/homepage/node_modules/write-file-atomic,git@github.com:iarna/write-file-atomic,ISC,ISC,,
ws,6.1.2,/home/casey/homepage/node_modules/ws,(none),MIT,MIT,MIT,
x-is-string,0.1.0,/home/casey/homepage/node_modules/x-is-string,(none),MIT,MIT,,MIT
xdg-basedir,2.0.0,/home/casey/homepage/node_modules/clite/node_modules/xdg-basedir,(none),MIT,MIT,MIT,MIT
xdg-basedir,3.0.0,/home/casey/homepage/node_modules/xdg-basedir,(none),MIT,MIT,MIT,MIT
xhr,2.5.0,/home/casey/homepage/node_modules/xhr,(none),MIT,MIT,,MIT
xml-parse-from-string,1.0.1,/home/casey/homepage/node_modules/xml-parse-from-string,http://github.com/Jam3/xml-parse-from-string,MIT,MIT,MIT,
xml2js,0.4.19,/home/casey/homepage/node_modules/xml2js,https://github.com/Leonidas-from-XIV/node-xml2js,MIT,MIT,,
xmlbuilder,9.0.7,/home/casey/homepage/node_modules/xmlbuilder,http://github.com/oozcitak/xmlbuilder-js,MIT,MIT,MIT,
xmlhttprequest-ssl,1.5.5,/home/casey/homepage/node_modules/xmlhttprequest-ssl,http://github.com/mjwwit/node-XMLHttpRequest,MIT,MIT,,MIT
xregexp,4.0.0,/home/casey/homepage/node_modules/xregexp,https://github.com/slevithan/xregexp,MIT,MIT,MIT,
xstate,3.3.3,/home/casey/homepage/node_modules/xstate,https://github.com/davidkpiano/xstate,MIT,MIT,MIT,
xtend,4.0.1,/home/casey/homepage/node_modules/xtend,(none),MIT,MIT,,MIT
y18n,3.2.1,/home/casey/homepage/node_modules/y18n,git@github.com:yargs/y18n,ISC,ISC,,ISC
y18n,4.0.0,/home/casey/homepage/node_modules/cacache/node_modules/y18n,(none),ISC,ISC,,ISC
yallist,2.1.2,/home/casey/homepage/node_modules/lru-cache/node_modules/yallist,(none),ISC,ISC,ISC,
yallist,3.0.3,/home/casey/homepage/node_modules/yallist,https://github.com/isaacs/yallist,ISC,ISC,ISC,
yaml-loader,0.5.0,/home/casey/homepage/node_modules/yaml-loader,https://github.com/okonet/yaml-loader,MIT,MIT,MIT,MIT
yargs,1.2.6,/home/casey/homepage/node_modules/glob-all/node_modules/yargs,(none),MIT/X11,MIT/X11,,
yargs,4.8.1,/home/casey/homepage/node_modules/clite/node_modules/yargs,(none),MIT,MIT,,
yargs,9.0.1,/home/casey/homepage/node_modules/relay-compiler/node_modules/yargs,(none),MIT,MIT,,
yargs,11.1.0,/home/casey/homepage/node_modules/yargs,http://github.com/yargs/yargs,MIT,MIT,,
